Theta1,Theta2
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
2.30104,1.45202
0.612837,1.45066
2.29327,1.45066
0.603073,1.4492
2.28551,1.4492
0.593149,1.44764
2.27776,1.44764
0.583052,1.44597
2.27002,1.44597
0.572773,1.44421
2.26227,1.44421
0.562299,1.44234
2.25453,1.44234
0.551617,1.44038
2.24678,1.44038
0.540714,1.43831
2.23903,1.43831
0.529572,1.43614
2.23127,1.43614
0.518175,1.43387
2.22349,1.43387
0.506505,1.4315
2.2157,1.4315
0.931966,1.4139
2.65798,1.4139
0.924016,1.41638
2.64568,1.41638
0.916083,1.41876
2.63369,1.41876
0.908165,1.42104
2.62199,1.42104
0.90026,1.42321
2.61056,1.42321
0.892363,1.42528
2.59939,1.42528
0.884474,1.42725
2.58845,1.42725
0.876587,1.42912
2.57772,1.42912
0.868701,1.43089
2.5672,1.43089
0.860813,1.43256
2.55688,1.43256
0.852919,1.43412
2.54673,1.43412
0.845017,1.43558
2.53675,1.43558
0.837103,1.43695
2.52693,1.43695
0.829174,1.43821
2.51725,1.43821
0.821226,1.43937
2.50772,1.43937
0.813257,1.44043
2.49832,1.44043
0.805263,1.44139
2.48904,1.44139
0.797241,1.44224
2.47988,1.44224
0.789186,1.443
2.47082,1.443
0.781096,1.44365
2.46188,1.44365
0.772966,1.44421
2.45302,1.44421
0.764793,1.44466
2.44426,1.44466
0.756572,1.44501
2.43558,1.44501
0.7483,1.44527
2.42699,1.44527
0.739972,1.44542
2.41846,1.44542
0.731583,1.44547
2.41001,1.44547
0.72313,1.44542
2.40162,1.44542
0.714607,1.44527
2.39329,1.44527
0.70601,1.44501
2.38502,1.44501
0.697333,1.44466
2.3768,1.44466
0.688571,1.44421
2.36863,1.44421
0.679718,1.44365
2.3605,1.44365
0.670768,1.443
2.35241,1.443
0.661716,1.44224
2.34435,1.44224
0.652554,1.44139
2.33633,1.44139
0.643275,1.44043
2.32834,1.44043
0.633873,1.43937
2.32037,1.43937
0.62434,1.43821
2.31242,1.43821
0.614666,1.43695
2.30449,1.43695
0.604844,1.43558
2.29658,1.43558
0.594864,1.43412
2.28867,1.43412
0.584716,1.43256
2.28078,1.43256
0.574388,1.43089
2.27289,1.43089
0.563869,1.42912
2.26501,1.42912
0.553145,1.42725
2.25712,1.42725
0.542203,1.42528
2.24923,1.42528
0.531028,1.42321
2.24133,1.42321
0.519601,1.42104
2.23343,1.42104
0.507905,1.41876
2.22551,1.41876
0.495917,1.41638
2.21758,1.41638
0.930507,1.39865
2.6687,1.39865
0.922414,1.40113
2.65605,1.40113
0.91434,1.40352
2.64374,1.40352
0.90628,1.4058
2.63173,1.4058
0.898232,1.40798
2.62002,1.40798
0.890193,1.41006
2.60856,1.41006
0.88216,1.41203
2.59736,1.41203
0.87413,1.4139
2.58638,1.4139
0.866101,1.41567
2.57562,1.41567
0.858068,1.41734
2.56506,1.41734
0.85003,1.41891
2.55468,1.41891
0.841982,1.42038
2.54448,1.42038
0.833922,1.42175
2.53445,1.42175
0.825846,1.42301
2.52457,1.42301
0.817752,1.42417
2.51484,1.42417
0.809635,1.42523
2.50524,1.42523
0.801492,1.42619
2.49577,1.42619
0.79332,1.42705
2.48642,1.42705
0.785114,1.42781
2.47719,1.42781
0.776872,1.42847
2.46806,1.42847
0.768589,1.42902
2.45903,1.42902
0.760261,1.42948
2.45009,1.42948
0.751884,1.42983
2.44125,1.42983
0.743454,1.43008
2.43248,1.43008
0.734967,1.43023
2.42379,1.43023
0.726417,1.43028
2.41518,1.43028
0.717801,1.43023
2.40663,1.43023
0.709112,1.43008
2.39814,1.43008
0.700347,1.42983
2.38971,1.42983
0.6915,1.42948
2.38133,1.42948
0.682565,1.42902
2.373,1.42902
0.673536,1.42847
2.36472,1.42847
0.664407,1.42781
2.35648,1.42781
0.655172,1.42705
2.34827,1.42705
0.645823,1.42619
2.3401,1.42619
0.636354,1.42523
2.33196,1.42523
0.626756,1.42417
2.32384,1.42417
0.617022,1.42301
2.31575,1.42301
0.607143,1.42175
2.30767,1.42175
0.597109,1.42038
2.29961,1.42038
0.58691,1.41891
2.29156,1.41891
0.576535,1.41734
2.28352,1.41734
0.565973,1.41567
2.27549,1.41567
0.555211,1.4139
2.26746,1.4139
0.544234,1.41203
2.25943,1.41203
0.533028,1.41006
2.2514,1.41006
0.521576,1.40798
2.24336,1.40798
0.509858,1.4058
2.23531,1.4058
0.497855,1.40352
2.22725,1.40352
0.485543,1.40113
2.21918,1.40113
0.929335,1.38325
2.67918,1.38325
0.921101,1.38574
2.66618,1.38574
0.912884,1.38813
2.65354,1.38813
0.904682,1.39042
2.64122,1.39042
0.896491,1.3926
2.62921,1.3926
0.888309,1.39469
2.61747,1.39469
0.880133,1.39667
2.606,1.39667
0.87196,1.39855
2.59477,1.39855
0.863787,1.40032
2.58376,1.40032
0.85561,1.402
2.57296,1.402
0.847427,1.40357
2.56236,1.40357
0.839234,1.40504
2.55194,1.40504
0.831028,1.40641
2.54169,1.40641
0.822806,1.40767
2.5316,1.40767
0.814564,1.40884
2.52167,1.40884
0.806299,1.4099
2.51188,1.4099
0.798007,1.41087
2.50222,1.41087
0.789685,1.41173
2.49268,1.41173
0.781329,1.41249
2.48326,1.41249
0.772934,1.41314
2.47395,1.41314
0.764498,1.4137
2.46475,1.4137
0.756015,1.41416
2.45564,1.41416
0.747483,1.41451
2.44662,1.41451
0.738895,1.41476
2.43769,1.41476
0.730248,1.41492
2.42883,1.41492
0.721537,1.41497
2.42006,1.41497
0.712758,1.41492
2.41134,1.41492
0.703904,1.41476
2.4027,1.41476
0.694971,1.41451
2.39411,1.41451
0.685954,1.41416
2.38558,1.41416
0.676845,1.4137
2.37709,1.4137
0.66764,1.41314
2.36866,1.41314
0.658332,1.41249
2.36026,1.41249
0.648913,1.41173
2.35191,1.41173
0.639378,1.41087
2.34359,1.41087
0.629717,1.4099
2.33529,1.4099
0.619923,1.40884
2.32703,1.40884
0.609988,1.40767
2.31879,1.40767
0.599901,1.40641
2.31056,1.40641
0.589654,1.40504
2.30236,1.40504
0.579235,1.40357
2.29417,1.40357
0.568633,1.402
2.28598,1.402
0.557834,1.40032
2.27781,1.40032
0.546826,1.39855
2.26963,1.39855
0.535593,1.39667
2.26146,1.39667
0.524119,1.39469
2.25328,1.39469
0.512386,1.3926
2.2451,1.3926
0.500372,1.39042
2.23691,1.39042
0.488057,1.38813
2.22871,1.38813
0.475413,1.38574
2.22049,1.38574
0.928464,1.3677
2.6894,1.3677
0.920087,1.3702
2.67603,1.3702
0.911728,1.3726
2.66305,1.3726
0.903383,1.3749
2.65042,1.3749
0.89505,1.37709
2.6381,1.37709
0.886726,1.37918
2.62609,1.37918
0.878407,1.38116
2.61434,1.38116
0.87009,1.38305
2.60285,1.38305
0.861773,1.38483
2.5916,1.38483
0.853452,1.3865
2.58056,1.3865
0.845124,1.38808
2.56973,1.38808
0.836786,1.38956
2.55909,1.38956
0.828435,1.39093
2.54863,1.39093
0.820066,1.3922
2.53833,1.3922
0.811677,1.39337
2.5282,1.39337
0.803265,1.39443
2.51821,1.39443
0.794824,1.3954
2.50835,1.3954
0.786352,1.39626
2.49863,1.39626
0.777845,1.39702
2.48903,1.39702
0.769299,1.39768
2.47954,1.39768
0.76071,1.39824
2.47016,1.39824
0.752073,1.3987
2.46088,1.3987
0.743385,1.39905
2.45169,1.39905
0.73464,1.39931
2.44259,1.39931
0.725834,1.39946
2.43357,1.39946
0.716962,1.39951
2.42463,1.39951
0.70802,1.39946
2.41576,1.39946
0.699001,1.39931
2.40695,1.39931
0.689901,1.39905
2.39821,1.39905
0.680713,1.3987
2.38952,1.3987
0.671432,1.39824
2.38088,1.39824
0.662051,1.39768
2.37229,1.39768
0.652563,1.39702
2.36375,1.39702
0.642961,1.39626
2.35524,1.39626
0.633239,1.3954
2.34677,1.3954
0.623387,1.39443
2.33833,1.39443
0.613397,1.39337
2.32992,1.39337
0.60326,1.3922
2.32153,1.3922
0.592966,1.39093
2.31316,1.39093
0.582505,1.38956
2.30481,1.38956
0.571865,1.38808
2.29647,1.38808
0.561033,1.3865
2.28814,1.3865
0.549997,1.38483
2.27982,1.38483
0.538742,1.38305
2.2715,1.38305
0.527251,1.38116
2.26319,1.38116
0.515507,1.37918
2.25487,1.37918
0.503489,1.37709
2.24654,1.37709
0.491175,1.3749
2.23821,1.3749
0.478541,1.3726
2.22986,1.3726
0.465559,1.3702
2.22151,1.3702
0.927905,1.352
2.6993,1.352
0.919386,1.35451
2.68557,1.35451
0.910885,1.35692
2.67225,1.35692
0.902398,1.35922
2.65929,1.35922
0.893922,1.36142
2.64668,1.36142
0.885455,1.36352
2.63437,1.36352
0.876993,1.36551
2.62235,1.36551
0.868533,1.3674
2.6106,1.3674
0.860073,1.36918
2.5991,1.36918
0.851608,1.37087
2.58783,1.37087
0.843136,1.37245
2.57677,1.37245
0.834654,1.37393
2.56591,1.37393
0.826157,1.3753
2.55523,1.3753
0.817642,1.37658
2.54473,1.37658
0.809107,1.37775
2.53439,1.37775
0.800547,1.37882
2.52421,1.37882
0.791958,1.37979
2.51416,1.37979
0.783338,1.38065
2.50425,1.38065
0.774681,1.38142
2.49447,1.38142
0.765983,1.38208
2.4848,1.38208
0.757242,1.38264
2.47525,1.38264
0.748451,1.3831
2.46579,1.3831
0.739608,1.38345
2.45644,1.38345
0.730706,1.38371
2.44717,1.38371
0.721742,1.38386
2.43799,1.38386
0.71271,1.38391
2.42888,1.38391
0.703606,1.38386
2.41985,1.38386
0.694423,1.38371
2.41089,1.38371
0.685156,1.38345
2.40199,1.38345
0.675799,1.3831
2.39314,1.3831
0.666345,1.38264
2.38435,1.38264
0.656789,1.38208
2.37561,1.38208
0.647122,1.38142
2.36691,1.38142
0.637338,1.38065
2.35826,1.38065
0.627429,1.37979
2.34963,1.37979
0.617386,1.37882
2.34105,1.37882
0.607201,1.37775
2.33249,1.37775
0.596863,1.37658
2.32395,1.37658
0.586362,1.3753
2.31544,1.3753
0.575687,1.37393
2.30694,1.37393
0.564826,1.37245
2.29846,1.37245
0.553766,1.37087
2.28998,1.37087
0.542492,1.36918
2.28152,1.36918
0.530989,1.3674
2.27306,1.3674
0.519238,1.36551
2.2646,1.36551
0.507222,1.36352
2.25614,1.36352
0.494917,1.36142
2.24767,1.36142
0.482301,1.35922
2.2392,1.35922
0.469345,1.35692
2.23071,1.35692
0.456019,1.35451
2.22221,1.35451
0.927671,1.33615
2.70886,1.33615
0.91901,1.33867
2.69476,1.33867
0.910367,1.34108
2.68109,1.34108
0.901738,1.34339
2.66781,1.34339
0.89312,1.3456
2.65489,1.3456
0.88451,1.3477
2.64229,1.3477
0.875906,1.3497
2.63,1.3497
0.867304,1.3516
2.61799,1.3516
0.8587,1.35339
2.60624,1.35339
0.850093,1.35508
2.59473,1.35508
0.841477,1.35666
2.58344,1.35666
0.83285,1.35815
2.57236,1.35815
0.824209,1.35953
2.56148,1.35953
0.815549,1.36081
2.55077,1.36081
0.806868,1.36198
2.54023,1.36198
0.798161,1.36306
2.52985,1.36306
0.789426,1.36403
2.51962,1.36403
0.780657,1.36489
2.50953,1.36489
0.77185,1.36566
2.49956,1.36566
0.763003,1.36632
2.48972,1.36632
0.75411,1.36689
2.47999,1.36689
0.745167,1.36735
2.47036,1.36735
0.736169,1.3677
2.46084,1.3677
0.727112,1.36796
2.4514,1.36796
0.717991,1.36811
2.44206,1.36811
0.7088,1.36816
2.43279,1.36816
0.699535,1.36811
2.4236,1.36811
0.690188,1.36796
2.41448,1.36796
0.680756,1.3677
2.40542,1.3677
0.671231,1.36735
2.39643,1.36735
0.661606,1.36689
2.38748,1.36689
0.651876,1.36632
2.37859,1.36632
0.642032,1.36566
2.36974,1.36566
0.632068,1.36489
2.36094,1.36489
0.621973,1.36403
2.35217,1.36403
0.611741,1.36306
2.34343,1.36306
0.601361,1.36198
2.33472,1.36198
0.590823,1.36081
2.32604,1.36081
0.580116,1.35953
2.31738,1.35953
0.569229,1.35815
2.30874,1.35815
0.558148,1.35666
2.30012,1.35666
0.54686,1.35508
2.2915,1.35508
0.535349,1.35339
2.28289,1.35339
0.523598,1.3516
2.27429,1.3516
0.511588,1.3497
2.26569,1.3497
0.499299,1.3477
2.25708,1.3477
0.486708,1.3456
2.24847,1.3456
0.473787,1.34339
2.23986,1.34339
0.460507,1.34108
2.23123,1.34108
0.446834,1.33867
2.22258,1.33867
0.927774,1.32013
2.71803,1.32013
0.918972,1.32266
2.70355,1.32266
0.910187,1.32508
2.68952,1.32508
0.901417,1.3274
2.67592,1.3274
0.892657,1.32961
2.66269,1.32961
0.883906,1.33173
2.64982,1.33173
0.87516,1.33373
2.63726,1.33373
0.866416,1.33563
2.62499,1.33563
0.85767,1.33743
2.61299,1.33743
0.84892,1.33913
2.60125,1.33913
0.840161,1.34072
2.58973,1.34072
0.831391,1.34221
2.57843,1.34221
0.822606,1.3436
2.56734,1.3436
0.813802,1.34488
2.55643,1.34488
0.804976,1.34606
2.54569,1.34606
0.796124,1.34714
2.53512,1.34714
0.787242,1.34811
2.5247,1.34811
0.778326,1.34898
2.51442,1.34898
0.769372,1.34975
2.50428,1.34975
0.760375,1.35042
2.49426,1.35042
0.751332,1.35098
2.48435,1.35098
0.742238,1.35144
2.47456,1.35144
0.733088,1.3518
2.46487,1.3518
0.723877,1.35206
2.45527,1.35206
0.7146,1.35221
2.44577,1.35221
0.705252,1.35226
2.43634,1.35226
0.695827,1.35221
2.42699,1.35221
0.686319,1.35206
2.41772,1.35206
0.676723,1.3518
2.4085,1.3518
0.667031,1.35144
2.39935,1.35144
0.657238,1.35098
2.39026,1.35098
0.647336,1.35042
2.38122,1.35042
0.637317,1.34975
2.37222,1.34975
0.627173,1.34898
2.36327,1.34898
0.616896,1.34811
2.35435,1.34811
0.606476,1.34714
2.34547,1.34714
0.595903,1.34606
2.33662,1.34606
0.585168,1.34488
2.32779,1.34488
0.574257,1.3436
2.31899,1.3436
0.56316,1.34221
2.3102,1.34221
0.551861,1.34072
2.30143,1.34072
0.540347,1.33913
2.29267,1.33913
0.5286,1.33743
2.28392,1.33743
0.516603,1.33563
2.27518,1.33563
0.504336,1.33373
2.26643,1.33373
0.491776,1.33173
2.25769,1.33173
0.478898,1.32961
2.24894,1.32961
0.465673,1.3274
2.24018,1.3274
0.452069,1.32508
2.23141,1.32508
0.438048,1.32266
2.22262,1.32266
0.92823,1.30394
2.72674,1.30394
0.919286,1.30648
2.71189,1.30648
0.91036,1.30891
2.69752,1.30891
0.901449,1.31124
2.68359,1.31124
0.892548,1.31347
2.67006,1.31347
0.883656,1.31558
2.6569,1.31558
0.874769,1.3176
2.64407,1.3176
0.865884,1.31951
2.63155,1.31951
0.856997,1.32132
2.61931,1.32132
0.848105,1.32302
2.60733,1.32302
0.839204,1.32462
2.5956,1.32462
0.830292,1.32611
2.58408,1.32611
0.821364,1.3275
2.57278,1.3275
0.812417,1.32879
2.56167,1.32879
0.803448,1.32998
2.55074,1.32998
0.794451,1.33106
2.53998,1.33106
0.785424,1.33203
2.52937,1.33203
0.776363,1.33291
2.51891,1.33291
0.767262,1.33368
2.50859,1.33368
0.758118,1.33435
2.4984,1.33435
0.748927,1.33491
2.48833,1.33491
0.739683,1.33538
2.47837,1.33538
0.730382,1.33574
2.46851,1.33574
0.721019,1.33599
2.45876,1.33599
0.711588,1.33615
2.44909,1.33615
0.702085,1.3362
2.43951,1.3362
0.692502,1.33615
2.43,1.33615
0.682836,1.33599
2.42057,1.33599
0.673078,1.33574
2.41121,1.33574
0.663223,1.33538
2.40191,1.33538
0.653263,1.33491
2.39267,1.33491
0.643191,1.33435
2.38347,1.33435
0.632999,1.33368
2.37433,1.33368
0.622679,1.33291
2.36523,1.33291
0.612222,1.33203
2.35617,1.33203
0.601617,1.33106
2.34714,1.33106
0.590856,1.32998
2.33814,1.32998
0.579925,1.32879
2.32918,1.32879
0.568814,1.3275
2.32023,1.3275
0.55751,1.32611
2.3113,1.32611
0.545996,1.32462
2.30239,1.32462
0.534259,1.32302
2.29349,1.32302
0.522281,1.32132
2.2846,1.32132
0.510041,1.31951
2.27571,1.31951
0.49752,1.3176
2.26682,1.3176
0.484691,1.31558
2.25794,1.31558
0.471529,1.31347
2.24904,1.31347
0.458003,1.31124
2.24014,1.31124
0.444075,1.30891
2.23123,1.30891
0.429707,1.30648
2.22231,1.30648
0.92905,1.28758
2.73496,1.28758
0.919966,1.29013
2.71973,1.29013
0.9109,1.29257
2.70502,1.29257
0.901848,1.29491
2.69077,1.29491
0.892807,1.29714
2.67695,1.29714
0.883775,1.29927
2.66351,1.29927
0.874748,1.3013
2.65041,1.3013
0.865722,1.30321
2.63764,1.30321
0.856695,1.30503
2.62517,1.30503
0.847662,1.30674
2.61296,1.30674
0.838621,1.30834
2.60101,1.30834
0.829568,1.30984
2.58928,1.30984
0.820499,1.31124
2.57777,1.31124
0.811411,1.31253
2.56647,1.31253
0.802299,1.31372
2.55535,1.31372
0.79316,1.31481
2.5444,1.31481
0.78399,1.31579
2.53361,1.31579
0.774785,1.31667
2.52298,1.31667
0.765539,1.31744
2.51249,1.31744
0.75625,1.31812
2.50213,1.31812
0.746912,1.31868
2.49189,1.31868
0.737521,1.31915
2.48176,1.31915
0.728072,1.31951
2.47175,1.31951
0.718558,1.31977
2.46183,1.31977
0.708977,1.31992
2.45201,1.31992
0.69932,1.31997
2.44227,1.31997
0.689583,1.31992
2.43262,1.31992
0.67976,1.31977
2.42303,1.31977
0.669844,1.31951
2.41352,1.31951
0.659828,1.31915
2.40407,1.31915
0.649705,1.31868
2.39468,1.31868
0.639467,1.31812
2.38534,1.31812
0.629105,1.31744
2.37605,1.31744
0.618613,1.31667
2.36681,1.31667
0.607979,1.31579
2.3576,1.31579
0.597194,1.31481
2.34843,1.31481
0.586246,1.31372
2.33929,1.31372
0.575126,1.31253
2.33018,1.31253
0.563818,1.31124
2.32109,1.31124
0.552311,1.30984
2.31202,1.30984
0.540588,1.30834
2.30297,1.30834
0.528632,1.30674
2.29393,1.30674
0.516426,1.30503
2.2849,1.30503
0.503949,1.30321
2.27587,1.30321
0.491178,1.3013
2.26684,1.3013
0.478086,1.29927
2.25782,1.29927
0.464645,1.29714
2.24879,1.29714
0.450822,1.29491
2.23974,1.29491
0.436576,1.29257
2.23069,1.29257
0.421864,1.29013
2.22163,1.29013
0.930249,1.27103
2.74262,1.27103
0.921026,1.27359
2.72702,1.27359
0.91182,1.27605
2.71197,1.27605
0.902628,1.2784
2.69741,1.2784
0.893449,1.28064
2.6833,1.28064
0.884277,1.28278
2.66959,1.28278
0.875111,1.28481
2.65624,1.28481
0.865946,1.28674
2.64323,1.28674
0.85678,1.28856
2.63052,1.28856
0.847608,1.29028
2.61809,1.29028
0.838428,1.29189
2.60592,1.29189
0.829236,1.2934
2.594,1.2934
0.820027,1.29481
2.58229,1.29481
0.810799,1.2961
2.57079,1.2961
0.801547,1.2973
2.55949,1.2973
0.792267,1.29839
2.54836,1.29839
0.782956,1.29938
2.5374,1.29938
0.773609,1.30026
2.52659,1.30026
0.764222,1.30104
2.51593,1.30104
0.754789,1.30171
2.50541,1.30171
0.745307,1.30228
2.49501,1.30228
0.735771,1.30275
2.48472,1.30275
0.726176,1.30311
2.47455,1.30311
0.716516,1.30337
2.46448,1.30337
0.706786,1.30353
2.4545,1.30353
0.696979,1.30358
2.44461,1.30358
0.687091,1.30353
2.43481,1.30353
0.677115,1.30337
2.42508,1.30337
0.667044,1.30311
2.41542,1.30311
0.65687,1.30275
2.40582,1.30275
0.646587,1.30228
2.39629,1.30228
0.636187,1.30171
2.3868,1.30171
0.625661,1.30104
2.37737,1.30104
0.615,1.30026
2.36798,1.30026
0.604194,1.29938
2.35864,1.29938
0.593233,1.29839
2.34933,1.29839
0.582105,1.2973
2.34005,1.2973
0.570799,1.2961
2.33079,1.2961
0.559301,1.29481
2.32157,1.29481
0.547596,1.2934
2.31236,1.2934
0.535669,1.29189
2.30316,1.29189
0.523502,1.29028
2.29398,1.29028
0.511075,1.28856
2.28481,1.28856
0.498367,1.28674
2.27565,1.28674
0.485352,1.28481
2.26648,1.28481
0.472005,1.28278
2.25732,1.28278
0.458292,1.28064
2.24814,1.28064
0.444179,1.2784
2.23896,1.2784
0.429622,1.27605
2.22977,1.27605
0.414574,1.27359
2.22057,1.27359
0.931842,1.25429
2.74965,1.25429
0.92248,1.25687
2.7337,1.25687
0.913135,1.25933
2.71832,1.25933
0.903805,1.2617
2.70347,1.2617
0.894488,1.26395
2.68907,1.26395
0.885178,1.2661
2.6751,1.2661
0.875874,1.26815
2.66151,1.26815
0.866572,1.27008
2.64826,1.27008
0.857268,1.27192
2.63533,1.27192
0.847959,1.27364
2.62269,1.27364
0.838641,1.27526
2.61032,1.27526
0.829311,1.27678
2.59819,1.27678
0.819965,1.27819
2.5863,1.27819
0.810599,1.27949
2.57462,1.27949
0.801209,1.28069
2.56313,1.28069
0.791791,1.28179
2.55183,1.28179
0.782341,1.28278
2.5407,1.28278
0.772854,1.28367
2.52973,1.28367
0.763327,1.28445
2.5189,1.28445
0.753754,1.28513
2.50821,1.28513
0.744132,1.2857
2.49766,1.2857
0.734454,1.28617
2.48722,1.28617
0.724715,1.28653
2.47689,1.28653
0.714911,1.28679
2.46667,1.28679
0.705036,1.28695
2.45654,1.28695
0.695084,1.287
2.44651,1.287
0.685048,1.28695
2.43656,1.28695
0.674923,1.28679
2.42668,1.28679
0.6647,1.28653
2.41688,1.28653
0.654374,1.28617
2.40714,1.28617
0.643936,1.2857
2.39746,1.2857
0.633378,1.28513
2.38784,1.28513
0.622692,1.28445
2.37827,1.28445
0.611868,1.28367
2.36874,1.28367
0.600895,1.28278
2.35925,1.28278
0.589764,1.28179
2.3498,1.28179
0.578462,1.28069
2.34038,1.28069
0.566977,1.27949
2.33099,1.27949
0.555295,1.27819
2.32163,1.27819
0.5434,1.27678
2.31228,1.27678
0.531276,1.27526
2.30295,1.27526
0.518905,1.27364
2.29363,1.27364
0.506265,1.27192
2.28432,1.27192
0.493334,1.27008
2.27502,1.27008
0.480087,1.26815
2.26572,1.26815
0.466492,1.2661
2.25641,1.2661
0.452518,1.26395
2.2471,1.26395
0.438125,1.2617
2.23779,1.2617
0.423269,1.25933
2.22846,1.25933
0.407896,1.25687
2.21911,1.25687
0.933844,1.23735
2.75599,1.23735
0.924343,1.23994
2.7397,1.23994
0.914861,1.24243
2.72402,1.24243
0.905394,1.2448
2.70888,1.2448
0.89594,1.24707
2.69422,1.24707
0.886494,1.24923
2.68,1.24923
0.877053,1.25129
2.66617,1.25129
0.867615,1.25324
2.6527,1.25324
0.858175,1.25508
2.63956,1.25508
0.848731,1.25681
2.62671,1.25681
0.839277,1.25844
2.61415,1.25844
0.829812,1.25997
2.60184,1.25997
0.82033,1.26138
2.58976,1.26138
0.810828,1.26269
2.5779,1.26269
0.801302,1.2639
2.56624,1.2639
0.791748,1.265
2.55478,1.265
0.782162,1.266
2.54348,1.266
0.772539,1.26689
2.53235,1.26689
0.762875,1.26768
2.52137,1.26768
0.753165,1.26836
2.51053,1.26836
0.743404,1.26893
2.49982,1.26893
0.733588,1.2694
2.48923,1.2694
0.72371,1.26977
2.47875,1.26977
0.713766,1.27003
2.46839,1.27003
0.70375,1.27019
2.45812,1.27019
0.693656,1.27024
2.44794,1.27024
0.683477,1.27019
2.43784,1.27019
0.673207,1.27003
2.42783,1.27003
0.662838,1.26977
2.41788,1.26977
0.652364,1.2694
2.408,1.2694
0.641776,1.26893
2.39819,1.26893
0.631067,1.26836
2.38843,1.26836
0.620226,1.26768
2.37872,1.26768
0.609244,1.26689
2.36905,1.26689
0.598112,1.266
2.35943,1.266
0.586817,1.265
2.34984,1.265
0.575348,1.2639
2.34029,1.2639
0.563692,1.26269
2.33076,1.26269
0.551833,1.26138
2.32126,1.26138
0.539757,1.25997
2.31178,1.25997
0.527445,1.25844
2.30232,1.25844
0.514879,1.25681
2.29286,1.25681
0.502037,1.25508
2.28342,1.25508
0.488895,1.25324
2.27398,1.25324
0.475425,1.25129
2.26454,1.25129
0.461596,1.24923
2.2551,1.24923
0.447373,1.24707
2.24565,1.24707
0.432715,1.2448
2.2362,1.2448
0.417573,1.24243
2.22673,1.24243
0.40189,1.23994
2.21725,1.23994
0.936269,1.22021
2.76158,1.22021
0.926631,1.22282
2.74497,1.22282
0.917013,1.22531
2.729,1.22531
0.90741,1.2277
2.71359,1.2277
0.89782,1.22999
2.69868,1.22999
0.888239,1.23216
2.68423,1.23216
0.878664,1.23423
2.67018,1.23423
0.869092,1.23619
2.6565,1.23619
0.859518,1.23804
2.64316,1.23804
0.84994,1.23978
2.63013,1.23978
0.840353,1.24142
2.61738,1.24142
0.830754,1.24296
2.60489,1.24296
0.821139,1.24438
2.59264,1.24438
0.811504,1.2457
2.58062,1.2457
0.801845,1.24691
2.5688,1.24691
0.792158,1.24802
2.55717,1.24802
0.782439,1.24902
2.54572,1.24902
0.772683,1.24992
2.53443,1.24992
0.762885,1.25071
2.5233,1.25071
0.753041,1.25139
2.51231,1.25139
0.743146,1.25197
2.50146,1.25197
0.733195,1.25245
2.49073,1.25245
0.723182,1.25281
2.48011,1.25281
0.713102,1.25308
2.4696,1.25308
0.70295,1.25324
2.45919,1.25324
0.692718,1.25329
2.44888,1.25329
0.6824,1.25324
2.43864,1.25324
0.671991,1.25308
2.42849,1.25308
0.661481,1.25281
2.41841,1.25281
0.650865,1.25245
2.4084,1.25245
0.640133,1.25197
2.39845,1.25197
0.629278,1.25139
2.38855,1.25139
0.61829,1.25071
2.37871,1.25071
0.607158,1.24992
2.36891,1.24992
0.595873,1.24902
2.35915,1.24902
0.584423,1.24802
2.34943,1.24802
0.572795,1.24691
2.33975,1.24691
0.560976,1.2457
2.33009,1.2457
0.548951,1.24438
2.32045,1.24438
0.536703,1.24296
2.31084,1.24296
0.524214,1.24142
2.30124,1.24142
0.511465,1.23978
2.29165,1.23978
0.498432,1.23804
2.28207,1.23804
0.485091,1.23619
2.2725,1.23619
0.471413,1.23423
2.26293,1.23423
0.457365,1.23216
2.25335,1.23216
0.442909,1.22999
2.24377,1.22999
0.428003,1.2277
2.23418,1.2277
0.412594,1.22531
2.22458,1.22531
0.396622,1.22282
2.21496,1.22282
0.939133,1.20285
2.76633,1.20285
0.92936,1.20547
2.74944,1.20547
0.919606,1.20799
2.7332,1.20799
0.909869,1.21039
2.71755,1.21039
0.900145,1.21269
2.70241,1.21269
0.890431,1.21488
2.68774,1.21488
0.880724,1.21696
2.6735,1.21696
0.871019,1.21893
2.65962,1.21893
0.861313,1.22079
2.6461,1.22079
0.851603,1.22255
2.63289,1.22255
0.841886,1.2242
2.61997,1.2242
0.832156,1.22574
2.60732,1.22574
0.82241,1.22717
2.59491,1.22717
0.812645,1.2285
2.58273,1.2285
0.802856,1.22972
2.57076,1.22972
0.793039,1.23084
2.55898,1.23084
0.78319,1.23184
2.54738,1.23184
0.773304,1.23274
2.53595,1.23274
0.763376,1.23354
2.52468,1.23354
0.753402,1.23423
2.51355,1.23423
0.743377,1.23481
2.50256,1.23481
0.733295,1.23529
2.49169,1.23529
0.723152,1.23566
2.48094,1.23566
0.712941,1.23592
2.47029,1.23592
0.702656,1.23608
2.45975,1.23608
0.692292,1.23613
2.4493,1.23613
0.681842,1.23608
2.43894,1.23608
0.671298,1.23592
2.42865,1.23592
0.660655,1.23566
2.41844,1.23566
0.649902,1.23529
2.4083,1.23529
0.639034,1.23481
